text,category,sentiment
"giao hàng ok , giá_cả rẻ , ủng_hộ tiếp okokok kì hài_lòng",Quality,positive
giao hàng . 2 hộp móp 1 hộp .,Ship,negative
quà tặng không quà tặng . giao hàng,Service,negative
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm đẹp !",Quality,positive
"3 gói tặng 1 bập_bênh . chất_lượng tã tốt , giao tốc_độ , quà tặng hơi ọp_ẹp . kì hài_lòng",Service,negative
"hàng y hình , giao hàng nhanh_chóng , shop gói hàng cẩn 202",Genuineness,positive
"bỉm chất_lượng , giao hàng , mặc kì hài_lòng",Quality,positive
đầu mua sữa nhập sợ giả . giao hàng bao nilong kỹ_lưỡng . thanks oke,Genuineness,positive
hàng okay dịch_vụ shop . không rõ_ràng .,Service,negative
tuyệt_vời . chất lương . bọc hàng cẩn_thận,Quality,positive
"shop giao hàng đóng_gói cẩn_thận , đúng chủng_loại số_lượng sản_phẩm",Genuineness,positive
"shop giao , đóng_gói cẩn_thận , ủng_hộ tiếp",Ship,positive
"sản_phẩm mềm , thoải_mái bé . thấm không đều .",Quality,negative
gói lớn tiết_kiệm . đóng_gói kỹ_càng . kì hài_lòng,Price,positive
sữa hạn đóng_gói giao hàng nhanh_chóng ủng_hộ shop,Quality,positive
"2 đơn bỉm pamper bé hài_lòng dịch_vụ tiki như chất_lượng bỉm . sản_phẩm đóng_gói cẩn_thận , giao hàng , chất_lượng bỉm pamper tốt tin_dùng pamper 3bé . mềm mịn , thấm hút tốt",Ship,positive
"sản_phẩn tuyệt , rẻ ngon bổ kì hài_lòng",Price,positive
"sữa shop giao siêu , hạn tận 7 / 202 . ưng , ủng_hộ shop",Quality,positive
"giá rẻ , sản_phẩm_chất_lượng tốt kì hài_lòng",Price,positive
"đầu mua s hơi nghi_ngờ giá rẻ , nhìu comment tốt mua thử 3h . hàng check mã ok . , hạn , ủng_hộ shop . .",Price,positive
"bọc hàng kĩ_càng , check mã_vạch oki , mong hàng chuẩn ủng_hộ",Genuineness,positive
"tả mỏng dễ_thương , tè ban_ngày hợp kì hài_lòng",Quality,positive
"đặt_hàng 4 / 7 hôm_nay chưa giao . sữa bé uống , giao hàng chậm không hài_lòng",Ship,negative
"chất_lượng sản_phẩm ổn , giao hàng , shop tư_vấn tốt . kì hài_lòng",Quality,positive
chất_lượng tốt,Quality,positive
"mua 1 bịch tã , hàng tiki tin_tưởng . mong tiki cung_cấp hàng chất_lượng giá cạnh_tranh uy_tín al mặt_hàng , lựa cung_cấp uy_tín đăng tiki . book hàng thù viết nghiên_cứu comment mua hàng . rút ngắn khâu lựa_chọn khách_hàng . .",Quality,positive
"giá tốt , tã chất_lượng , hài_lòng ! ủng_hộ tiki kì hài_lòng",Price,positive
"gói hàng cẩn_thận , gỡ đứt hơi 😎 1 thùng 4 gói , mua như gọn mua lon . mua lon chất lon chật",Ship,positive
"chưa sữa hạn , không móp méo , giao hàng chậm , chờ tuần",Ship,negative
"giao hàng , đóng_gói hàng cẩn_thận , hàng hạn , mua",Safety,positive
"tin_dùng sản_phẩm tuyệt_vời , giá_cả kiệm cực_kỳ bỉm ưng_ý , mua tiki yên_tâm chất_lượng đờ tốn tg công_sức đi mua oke",Quality,positive
"sữa tem mác đầy_đủ , đóng_gói kĩ không móp mép , giá hợp_lý ưng_ý",Genuineness,positive
"giao hàng , gọn , đóng_gói cẩn_thận , hạn , hộp không méo .",Ship,positive
"hẹn 31 / 7 giao . nt báo trễ 1 thành 01 / 08 01 / 08 bực gọi tổng_đài , báo nvc ghi_chú địa_chỉ không 1 cuộc_gọi dám ghi địa_chỉ sai . gọi tổng_đài 3 chưa làm_việc đối_tác vc 2 không kết_quả báo phẩm chi trẻ kiểu đối_tác vận_chuyển , gạt danh_sách khách_hàng khó_tính như đi . không hài_lòng",Service,negative
"hàng , tả mềm thấm hút tốt giá ca mềm , vote 5 tiki",Quality,positive
"shop tư_vấn nhiệt_tình , uống sữa bé cân sức đề_kháng vẻ tốt",Quality,positive
"giao hàng , hàng tặng đẹp . toàn canh sale mua gói to trữ .",Ship,positive
bé uống hàng . đóng_gói kỹ giao hàng oki,Quality,positive
chất_lượng sản_phẩm tốt . giao hàng . gói hàng 🧡,Ship,positive
"mua đầu , shop đóng hàng kỹ . bé uống hợp_tác ủng_hộ shop",Ship,positive
"tã mềm , mỏng nhẹ , thấm hút tốt . đóng_gói cẩn_thận . vote 5 * kì hài_lòng",Quality,positive
"đủ sản_phẩm tốt , giao",Service,positive
"sữa 30 / 10 1 / 1 , sản_phẩm mua kèm sữa tắm tách đơn hôm đc . đóng_gói kỹ , sữa oki , balo km xinh 2 ngăn thay_vì một ngăn to như balo , khóa hơi hóc tí , ok !",Quality,positive
"shop đóng_gói tiến_bộ mua shop toàn thả mấy miếng xốp vụn hộp catton , shop quấn tròn vòng_quanh đẹp_mắt gọn_gàng",Ship,positive
"mua đợt khuyến_mãi tặng hủ ruốc cá_hồi nhật tiện giá , tã mềm , mặc thông_thoáng kiệm mua",Service,positive
giao hàng giá_cả kì hài_lòng,Price,positive
"tã thấm hút tốt , bé bọc đêm không thành rẻ hợp túi_tiền kì hài_lòng",Price,positive
lưu_ý đóng_gói vận_chuyển 1 hộp móp méo ! kì hài_lòng,Ship,negative
shop đóng_gói sản_phẩm cẩn_thận . sữa hạn . giao hàng . shop !,Quality,positive
giao hàng . bỉm . ủng_hộ sản_phẩm tiếp,Quality,positive
sữa tốt . bé mua 3 hài_lòng . shop nhiệt_tình đóng hàng cẩn_thận . giao hàng chậm . shop đổi ghtk . shop !,Ship,negative
giao hàng siêu mua shop hài_lòng yên_tâm,Ship,positive
mua 2 gói lớn không quà shop . ? shop giao hàng kì hài_lòng,Service,negative
"sản_phẩm cũ , túi xước bẩn không ưng lắm",Quality,negative
"giao hàng , tã đúng hàng oke kì hài_lòng",Service,positive
date . giao hàng nhanh_chóng,Ship,positive
mua tặng kèm hộp thủy_tinh không . chán hài_lòng,Service,negative
tã bề_ngoài tràn thấm không hàng mua con_cưng,Quality,negative
"giao hàng , tã mỏng nhẹ , cảm_giác mỏng tã đợt , mùi trà xanh nhẹ ( không tã mùi trừ 1 )",Quality,negative
"hàng hạn , chất_lượng , đóng_gói cẩn_thận . ủng_hộ tiếp",Ship,positive
"sữa sale hợp_lí , mã shop oke giao hàng nowfood ủng_hộ đợt sale tiếp",Ship,positive
"hàng đóng_gói , mua rẻ 100k . bé m uống sữa mê lắm",Price,positive
chương_trình tặng quà thú . giao hàng không . giao hàng . chất_lượng chưa không . quà khuyến_mãi,Ship,positive
mua 2 giao hàng ok rẻ chất_lượng,Quality,positive
đóng_gói . giao hàng . shop nhiệt_tình chất_lượng oke,Ship,positive
giao hàng sp ok giá rẻ thị_trường ben buồn tết ma không co quà tặng mua shop mấy,Ship,positive
"shop đóng_gói cẩn_thận . sữa chuẩn , hạn , mua ủng_hộ",Safety,positive
"mua hàng shop . đóng_gói , giao hàng .",Ship,positive
sữa hạn 8 / 9 như shop . bọc hàng oke . giá rẻ,Safety,positive
k như kỳ_vọng . bỉm đêm bỉm xíu . 4 giá rẻ .,Price,positive
"shop đóng_gói cẩn_thận , sữa hạn uống sữa hợp ủng_hộ shop",Safety,positive
ko ảnh tạm ảnh ! shop giao hàng đóng_gói đẹp ! sp hạn,Ship,positive
gói hàng . sản_phẩm tốt giao hàng .,Quality,positive
"shop giao hàng siêu , hàng đúng loại , bỉm giá rẻ thấm hút tốt , oke",Ship,positive
tã tràn . không hài_lòng,Quality,negative
"tiki giao dự_kiến , trưa hàng . shipper chuyên_nghiệp . sp đúng mô_tả , hạn . kì hài_lòng",Ship,positive
"mời tiki hình chụp đính kèm , hộp dơ_bẩn , rỉ sét , móp méo , mất : sữa trẻ_em uống , chất_lượng ? trẻ_em 3 uống trách_nhiệm ? hàng giao 2h , đề_nghị tiki thu_hồi giúp sản_phẩm ! thanks trẻ_em 3 trừ hộp dơ_bẩn , rỉ sét , móp méo , không galanty",Safety,negative
"gói hàng đẹp shop uy_tín 5 , nhắn_tin trả_lời .",Ship,positive
hài_lòng chất_lượng dịch_vụ . gói hàng kĩ lay hoay mãi lớp bọc . mua giá hời kì hài_lòng,Service,positive
"giao hàng đầy_đủ , đóng_gói đẹp , , không móp méo . chưa check code hi_vọng hàng chuẩn",Ship,positive
hơi mỏng bé tè 2 thay,Quality,negative
"giao hàng , chất_lượng đúng như mô_tả . hài_lòng cửa_hàng ! kì hài_lòng",Ship,positive
"hàng , 01 hộp vẻ phập_phồng , hơi lo_sợ 😢",Ship,negative
shop đóng_gói cẩn_thận . giao hàng . sản_phẩm hạn . chất_lượng tốt ủng_hộ shop lâu_dài,Safety,positive
giao hàng . nhân_viên lịch_sự . bobby tầm trung giá vừa_phải chất_lượng tạm ổn . so_sánh bobby hơi cứng . huggies thử kì hài_lòng,Ship,positive
"sản_phẩm đúng như mô_tả , ship , ủng_hộ lâu_dài . kì hài_lòng",Genuineness,positive
sp đẹp chất_lượng tốt . giao hàng,Quality,positive
giao hàng . sữa check mã_vạch . giao nowship sữa túi không đơn bọc gói,Ship,positive
"hàng đúng , rẻ ok . thử bé ủng_hộ shop tiếp .",Price,positive
"giao hàng , giá rẻ kì hài_lòng",Ship,positive
"hàng giao oke hài_lòng , mong tiki cố_gắng giao hàng chất_lượng như hoài nha_mìn kì hài_lòng",Quality,positive
"sp đúng như hình , hạn , đóng_gói cồng_kềnh kg gọn ( 3 bịch kg chồng gói tiki xếp thành hàng )",Genuineness,positive
"sản_phẩm tem hãng . shop phục_vụ tốt , đóng hàng gửi hàng",Service,positive
"giao hàng , cẩn_thận , hạn 1 hộp hơi móp 1 xíu không . hộp mua kids_plaza .",Safety,positive
"sản_phẩm tốt , giao hành , hạn kì hài_lòng",Ship,positive
chất_lượng đúng như mô_tả kì hài_lòng,Quality,positive
"hàng đúng như hình , chất_lượng ổn , giá hợp_lí , giao hàng kì hài_lòng",Quality,positive
"sản_phẩm đẹp như hình quảng_cáo , sản_phẩm ít mùi nhựa , giao hàng cực",Safety,positive
"hàng chuẩn , hạn , đầu mua hài_lòng . ủng_hộ .",Genuineness,positive
"mua hàng shop chưa chưa chất_lượng . hình_thức y chang hộp sữa uống . shop đóng_gói cẩn_thận , không móp . sữa hạn . mong hàng chuẩn ủng_hộ shop lâu_dài 😁",Safety,positive
"tiki giao hàng . dịp goon giảm_giá , mua . bỉm goon thiết_kế đẹp , thấm hút tốt , bé . tặng 2 gói dầu xả gội dove , đầu tưởng tặng chai , hihi . quà vui . hàng",Ship,positive
"shop tư_vấn nhiệt_tình , uống sữa bé cân sức đề_kháng vẻ tốt",Service,positive
"mua 2 r , bé êm , cáo dễ_thương kì hài_lòng",Service,positive
"sản_phẩm tốt , hãng , đóng_gói cẩn_thận , ủng_hộ shop lâu_dài",Ship,positive
"hàng giao , hộp nguyên_vẹn không méo hỏng , hạn",Safety,positive
"hàng đóng_gói cẩn_thận , nguyên_vẹn không móp méo . 3 hộp 3 hạn chia thành 2 2021 2022 . mẫu_mã hộp hạn 2021 hộp bé . 2 hộp hạn 202 hơi mẫu 2021 . ko check sản_phẩm chuẩn không hơi lăn_tăn xíu .",Genuineness,negative
ổn ! chun không êm như huggies giá mềm ok ! đêm ẩm mông_bé .,Quality,negative
"bề_mặt tả mềm_mại , thấm hút trung_bình không , huggies bobby lưng thun không hằn chặt , băng_dính tả tiện , bobby thường_xuyên tặng quà thu_hút",Quality,positive
"đóng_gói cẩn_thận , , hạn sữa , uống ok .",Ship,positive
"tã ok , giá mềm . kích_thước to hãng . kì hài_lòng",Quality,positive
sữa bé uống oke . uống tin_dùng hãng thui . mua giá rẻ . mua 2 lon lon .,Quality,positive
"bực_mình , mua bỉm quần ship bỉm dán shop mù , điên đcđ giao hàng hà_nội k mẹ mua hàng để_ý",Ship,negative
"sản_phẩm tốt , giao hàng , giao hàng cẩn_thận chu_đáo kì hài_lòng",Quality,positive
uống loại sữa . 5 chất_lượng . shop ship hàng siêu,Quality,positive
"sữa hạn , hàng , tặng bình uống tốt , shop rút kinh_nghiệm tháo niềng hộp sữa",Safety,positive
hàng giá tốt . tặng miếng giá rẻ kì hài_lòng,Price,positive
"hài_lòng sản_phẩm , yên_tâm chất_lượng giá_thành kì hài_lòng",Quality,positive
ok nha . date hơi cũ mua mall . hàng chuẩn hãng . dc hoàn xu,Quality,positive
"giao hàng , đóng_gói cẩn_thận . ủng_hộ tiếp .",Ship,positive
toàn mua goon . tiki gói giao hàng ! kì hài_lòng,Ship,positive
"rẻ , oke kì hài_lòng",Price,positive
"sản_phẩm , hàng ok . ủng_hộ shop . cung_cấp sản_phẩm chất_lượng shop",Quality,positive
"bỉm mỏng , nhẹ . mua . kì hài_lòng",Quality,positive
"hàng chất_lượng , đúng như mô_tả đóng_gói cẩn_thận . tiki giao hàng quần tốt",Ship,positive
"sp không đẹp như mong_đợi , xấu không hài_lòng",Quality,negative
"sản_phẩm tốt , chất_lượng , giao hàng , đóng_gói đẹp kì hài_lòng",Ship,positive
chất_lượng sản_phẩm tốt . shop đóng_gói cẩn_thận không móp méo hộp . hạn . ủng_hộ shop .,Ship,positive
giao hàng tội mua 3 móp hộp 2 . ủng_hộ shop !,Ship,negative
chất_lượng sản_phẩm tốt đóng_gói giao,Quality,positive
"hàng chất_lượng tốt , mua bé kì hài_lòng",Quality,positive
giao hàng ! đặt_hàng hôm hôm hàng ! oke,Ship,positive
mua khuyến_mại khăn tắm giao hàng không khăn tắm ?,Service,negative
"sản_phẩm tốt , đóng_gói giao hàng mua hàng kì hài_lòng",Quality,positive
"mua hạn giao hàng . tã cải_tiến êm ềm loại cũ , bao_bì . yên_tâm mua tiki không sợ hàng giả .",Ship,positive
"hàng giao , đóng_gói , hạn đúng",Ship,positive
sản_phẩm đúng miêu gói cẩn 202,Safety,positive
giao hàng siêu . date cực,Ship,positive
"sản_phẩm tốt , giảm_giá chương_trình khuyến_mãi .",Service,positive
"ưng_ý , hàng tốt , quà tặng giảm_giá . 5 kì hài_lòng",Quality,positive
"sản_phẩm tốt , không tích sản_phẩm boppy kì hài_lòng",Quality,positive
giao hàng siêu hài_lòng sản_phẩm ủng_hộ shop,Quality,positive
"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm , shop phục_vụ tốt ,",Service,positive
"hàng shop . mua sữa mã rẻ mấy chục ngàn , . giao hàng hơi một_chút không , mua giá rẻ ok",Ship,negative
"bỉm mềm_mại , thấm hút tốt , không hằn mông bé giá hơi chát . đúng tiền kì hài_lòng",Quality,positive
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp kì hài_lòng,Quality,positive
"sp tốt , đóng_gói ok , giao hàng kì hài_lòng",Ship,positive
sản_phẩm oke nè . gói to_đùng rẻ hàng việt_nam_tớ . ủng_hộ shop dài_dài 💯 kì hài_lòng,Quality,positive
đóng_gói chán 😢 không hài_lòng,Ship,negative
"mua bão giảm_giá mõi đơn 2 bịch ah , mong bão giảm_giá_như , tiki đóng hàng cẩn_thận , cập_nhật đơn hàng liên_tục theo_dõi , 5 * chất_lượng rẻ",Price,positive
gói cẩn_thận giao,Ship,positive
giá ưu_đãi tốt giao hàng check mã_vạch không,Price,positive
"shop hàng , gói chống sốc kĩ vỏ hộp méo không . sữa ổn không",Ship,positive
"giao hàng siêu , sản_phẩm thấm hút tốt , giá_cả hợp_lý , ủng_hộ shop dài_dài kì hài_lòng",Price,positive
"trừ tiki đóng_gói hàng cẩn_thận , nhân_viên giao hàng chuyên_nghiệp . trừ hàng bobby : không mùi , dai mềm_mại , không kích_ứng da , giá_cả dễ_chịu sản_phẩm hãng ! mấy quyết_định 2 combos combo 6 gói ! kì hài_lòng",Quality,positive
giao hàng tặng . giao hàng tặng đầu tuần tuần giao tã . kịp . tã thấm hút tốt đêm đều giá tầm trung ok . kì hài_lòng,Quality,positive
sản_phẩm tốt giao hàng chuẩn sữa úc hạn ủng_hộ tiếp,Quality,positive
"bé tã bobby , thun co_giãn tốt , chống hăm . tiki giảm_giá quà . gói tiki now giao hàng cực_kỳ . ! phẩm tốt , quà đẹp , giá tốt",Ship,positive
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng hãng,Genuineness,positive
"hàng chuẩn nha , bọc cẩn_thận . bé uống lắm",Service,positive
đủ hàng . 3 hộp móp 1 . mong hàng không móp 1 tạm chấp_nhận,Ship,negative
"giá_cả , thấm hút tốt , bé không hăm tã tin_tưởng tiki",Price,positive
giao hàng đóng_gói kỹ_lưỡng chất_lượng tốt kì hài_lòng,Ship,positive
sữa dịu . mùi thơm . bé uống . tiêu_hóa . tiki giá rẻ coupon giảm_giá . ! tiki,Quality,positive
"bề_ngoài đẹp , ủ không ấm , dây kéo hơi cứng",Quality,negative
chất_lượng ổn . shop bọc hàng kỹ . giao hàng . shop,Ship,positive
"giao hàng , đóng_gói cẩn_thận , chất_lượng sản_phẩm ổn , hộp hơi móp 1 xíu oke",Quality,positive
"giao hàng . chất_lượng ok . tả mỏng , mềm mai kì hài_lòng",Ship,positive
"ổn , bé không hăm , thấm hút tốt , giá_thành hợp_lý . kì hài_lòng",Quality,positive
giao hàng . đóng_gói cẩn_thận . mk mua . hàng chuẩn,Genuineness,positive
"sữa chuẩn , đóng_gói cực cẩn_thận . shop phục_vụ tốt , mua nha",Genuineness,positive
"hàng hãng . đợt mua tặng kèm 6 miếng túi giá mềm giá nguyên . hài_lòng . mua giao hàng , tối cn trưa t2 giao . kì hài_lòng",Genuineness,positive
lon sữa không móp méo sữa hạn t4 / 2021 shop dạo giao hàng vận_chuyển chậm,Ship,negative
không 8miếng tặng kèm không hài_lòng,Service,negative
"đóng_gói hàng cẩn_thận , giao hàng siêu , đặt_hàng hôm hôm lun . uống sữa milo úc ngon milo việt_nam . thank shop",Quality,positive
giao kì hài_lòng,Ship,positive
giá_cả hợp_lý . chất_lượng sản_phẩm tốt . ủng_hộ shop tiếp,Quality,positive
"mua shop thường_xuyên , chất_lượng chuẩn , đóng_gói cẩn_thận",Service,positive
hàng tốt chuẩn kì hài_lòng,Quality,positive
"giao hàng nhanh_chóng , hạn , gói hàng chưa cẩn_thận lắm",Ship,negative
hàng tốt tầm giá kì hài_lòng,Price,positive
"mượn tạm video , hàng giao , shop phục_vụ tốt , hôm hôm hàng . chất_lượng không không .",Ship,positive
"sữa ngon , bé nhẹ đêm shop đóng_gói cẩn_thận",Ship,positive
"bé uống sữa hợp . ăn_khỏe , ngủ tốt . không cân không da thịt . mua 2",Quality,positive
hàng_nhập thái_lan chất_lượng thấm hút . giao hàng đóng_gói cẩn_thận phẩm_chất_lượng tốt,Quality,positive
tràn bờ đê ! tả không thấm tràn đều không hài_lòng,Quality,negative
"giá rẻ , sản_phẩm_chất_lượng tốt kì hài_lòng",Quality,positive
tốt . sản_phẩm an_toàn bé . giá_thành hơi tiền kì hài_lòng,Price,negative
"tiki giao hàng bao_bọc cẩn_thận . đề_nghị không ni lông bọc như , thải ni lông , ô_nhiễm môi_trường tốn_kém mất_công tháo . gói giấy giao hàng không bọc : ) . ! !",Ship,positive
"giao hàng , mua flash sale cộng voucher shope tiết_kiệm kha_khá .",Ship,positive
giá sale tốt kì hài_lòng,Price,positive
giao hàng . chất_lượng sản_phẩm tuyệt_vời mặt_trời . kì hài_lòng,Quality,positive
"giao hàng , chất_lượng sản_phẩm tốt kì hài_lòng",Ship,positive
sữa hãng giá cực tốt nha . mua loại tiết_kiệm lắm . mua . cám_ơn shop,Price,positive
"giao hàng , chuyên_nghiệp , chất_lượng tốt , giá mua tiki mã giảm_giá rẻ mua siêu_thị cửa_hàng chất_lượng",Price,positive
"giao hàng , chất_lượng bỉm tốt , ủng_hộ shop , giá tốt .",Price,positive
"giao hàng siêu , gói siêu siêu kĩ , hạn , giao hàng nhiệt_tình",Ship,positive
"giao hàng , chất_lượng sản_phẩm tốt . đóng_gói cẩn_thận",Quality,positive
"không hài_lòng . mua sản_phẩm chương_trình khuyến_mại ( tặng cốc ) giao hàng đơn hàng tách thành 2 đơn ( bỉm quà tặng ) , hai đơn đều thu phí vận_chuyển . hàng 13 / 1 , 14 bỉm , chưa quà tặng kèm ( đơn 19 hàng ) . hàng quà tặng quà đi hàng không phí đơn quà tiki tách đơn . dịch_vụ tiki 2 đầu thất_vọng tiki . đánh 5 * bỉm . kì hài_lòng",Quality,positive
hàng tốt,Quality,positive
tư_vấn nhiệt_tình oke . hàng_oke,Quality,positive
"đóng_gói , chưa chưa chất_lượng sản_phẩm . date . mua giá sale 841k",Ship,positive
"sản_phẩm mềm mịn , thoáng , nhẹ . bé 8kg mua side l thoải_mái . mua tã tiki , tiki đóng_thùng cẩn_thận , tiki đóng_gói không như . mong tiki đóng_thùng ! 😘 kì hài_lòng",Quality,positive
sản_phẩm cũ . sản_xuất 1 / 2019 sản_phẩm cũ không hài_lòng,Safety,negative
săn giá sale hài_lòng shop 5 🌟,Price,positive
hàng hãng kì hài_lòng,Genuineness,positive
giao hàng . hum hum hàng gói cẩn_thận . giá_cả hợp_lý . chất_lượng sản_phẩm oke,Ship,positive
"giao hàng , chất_lượng sản_phẩm tốt . ủng_hộ shop tiếp",Ship,positive
"săn sale rẻ , sản_phẩm tốt , mua shop mal yên_tâm hãng , shop đóng_gói hơi sơ",Ship,negative
"tã tốt , không hăm , giá rẻ chất_lượng . kì hài_lòng",Safety,positive
"tin_tưởng sản_phẩm shop , tem rõ_ràng , gói cẩn_thận , ủng_hộ shop tiếp",Genuineness,positive
hộp sữa hơi méo tí đít hộp . giao hàng . giá rẻ cửa_hàng mẹ bé .,Ship,positive
shop chú_ý đóng_gói hàng không nhầm hàng ý_muốn,Ship,negative
sản_phẩm tốt không hăm . giá tốt tiki giao hàng .,Safety,positive
"đóng_gói kỹ , hàng tem mác đầy_đủ , không hợp bé không",Genuineness,positive
tã mềm mịn . hàng chuẩn . đóng_gói cẩn_thận . mua giá sale rẻ chuẩn hãng,Ship,positive
"giao hàng , đóng_gói cẩn_thận . sữa data . mua hàng shop yên_tâm",Ship,positive
shop giao hàng gói hàng cẩn_thận . sữa vị thơm ngon giá_cả .,Ship,positive
"chất_lượng sản_phẩm ổn , giao hàng , shop tư_vấn tốt . kì hài_lòng",Ship,positive
giao hàng giá rẻ kiểm_tra mã_vạch .,Price,positive
"bỉm cực_kỳ mềm , bỉm ban_đêm bé , không tràn . mua lớn 1 kích_thước bé mặc thoải_mái không vết hằn . tiki đóng_gói , cẩn_thận , , tài_khoản tikinow mua 3 gói giao hàng phí cồng_kềnh , hơi ngờ_ngợ kì hài_lòng",Service,positive
"bỉm mỏng không bé 8,5 kg mặc hằn đùi xé bớt . mẹ kích_thước để_ý kì hài_lòng",Quality,positive
"mua hàng không . shop tư_vấn nhiệt_tình , trả_lời câu không giấu che_đậy",Service,positive
sản_phẩm đúng mong_muốn shop đóng_gói cẩn_thận giao hàng,Ship,positive
"sữa đóng bọc không móp méo , hàng giao . ủng_hộ shop",Ship,positive
"shop giao hàng , đóng_gói cẩn_thận . 2 mua shop . tin_tưởng ủng_hộ dài_dài .",Ship,positive
hàng chuẩn . mẫu . date đúng như mô_tả . giá rẻ chỗ,Genuineness,positive
"đóng_gói ok , giao đúng loại , giá kì hài_lòng",Price,positive
"giao hàng , tem hãng công_ty nhập_khẩu . hình_ảnh tính_chất xu quảng_cáo shop 😁",Ship,positive
"tã vạch báo tiểu tả chưa . dải_băng_dính miếng tã cực tiện_lợi . bề_mặt tã mềm mịn , lớp thoáng_khí giúp bé cảm_giác thoải_mái . tiki giao hàng , đóng_gói cẩn_thận , shiper nhiệt_tình , chuyên_nghiệp . .",Quality,positive
tiki giao hàng . hộp sữa móp chút không ảnh_hưởng . kèm quà tặng đủ dễ_thương . thanks tiki kì hài_lòng,Ship,positive
hơi mỏng . không hài_lòng,Quality,negative
"hài_lòng , chất_lượng vải okay kì hài_lòng",Quality,positive
hàng đóng_gói sơ hàng không gọi điện,Ship,negative
"mua hàng tiki an_tâm chất_lượng sản_phẩm , ít sản_phẩm tả huggies quà tặng tiki , hơi thất_vọng xíu đầu",Service,negative
"giao hàng chậm . shipper giao hàng nc nghe . sữa ok , giá_cả hợp_lý .",Service,negative
bỉm angel mềm_mỏng . mua rùi . shop giá tốt hàng,Quality,positive
"chất_lượng sản_phẩm ok , đóng_gói cẩn_thận , giao hàng , ủng_hộ shop lâu_dài",Ship,positive
"order tết hôm_nay . chưa sản_phẩm_chất_liệu tốt , to , hơi xíu . as to",Quality,positive
"shop ship hàng , sữa chuẩn hãng . date . đợt săn sale shop đại 1 hộp chụp hình",Ship,positive
"chất_lượng sản_phẩm tuyệt_vời , giao hàng . đóng_gói sản_phẩm . hài_lòng",Quality,positive
sản_phẩm tốt giao hàng đúng hẹn hài_lòng,Ship,positive
"hàng ok , quần lưng chun mềm_mại . 1 giao hàng . 2 mua 2 bịch 5 chưa giao . mua dùm tạm bé . đơn hàng 5 . đơn .",Ship,negative
sản_phẩm tốt . khuyến_mãi quà tuyệt_vời,Quality,positive
shop giao hàng thơm ngon bé đầu loại trộm_vía hợp_tác . shop đóng_gói cẩn_thận chèn xốp không móp méo .,Quality,positive
nhân_viên giao hàng vui_vẻ tả tặng 6 miếng không fre ship như kì hài_lòng,Service,positive
"tiki giao hàng uy_tín , ta giá tốt , chất_lượng đảm_bảo . hợp bé minh ! tốt",Quality,positive
hài_lòng dịch_vụ tiki hàng bỉm moony,Quality,positive
shop đóng_gói cẩn_thận đẹp . giao hàng . hàng chất_lượng . tks_shop,Ship,positive
giao hàng mỏng loại cũ . mua 445k giá_cả hợp_lý kì hài_lòng,Quality,positive
"sản_phẩm , sản_phẩm tem chất_lượng , giao hàng , yên_tâm , ủng_hộ",Ship,positive
"hàng giao y hình . đóng_gói cẩn_thận . giao hàng , chu_đáo . cám_ơn tiki ! kì hài_lòng",Genuineness,positive
đóng_gói sơ sữa 2 hộp móp te_tua bực lắm,Ship,negative
"order tết hôm_nay . chưa sản_phẩm_chất_liệu tốt , to , hơi xíu . as to",Ship,positive
"mua 1 bịch tã , hàng tiki tin_tưởng . mong tiki cung_cấp hàng chất_lượng giá cạnh_tranh uy_tín al mặt_hàng , lựa cung_cấp uy_tín đăng tiki . book hàng thù viết nghiên_cứu comment mua hàng . rút ngắn khâu lựa_chọn khách_hàng . .",Genuineness,positive
"2 bọc không loại mua , hàng giao chậm hài_lòng",Quality,negative
bỉm mỏng bình_thường bé đóng 1 hăm giao hàng,Quality,negative
"giao hàng , đóng_gói hàng cẩn_thận , chưa không hiệu_quả , tốt ủng_hộ shop",Ship,positive
"định mua giá , đợi khuyến_mãi mua tiếp",Price,negative
"tiki giao hàng , dự_kiến giao 2 chủ nhật hàng . hàng chuẩn chất_lượng giá rẻ . kì hài_lòng",Ship,positive
"chất_lượng tã tốt . đóng hàng kỹ , giao hàng : ) kì hài_lòng",Ship,positive
"sản_phẩm_chất_lượng tốt , đóng_gói cẩn_thận , giao hàng nhanh_chóng",Ship,positive
tốt mua hàng giao kì hài_lòng,Ship,positive
"hàng cảm_nhận tã tốt , mềm_mại , thấm hút tốt , bé mặc thoải_mái , dễ_chịu . giá_thành tiki tốt quyết_định mua tã tiki . hi_vọng tiki đợt giảm_giá . tốt",Quality,positive
"giao hàng , chuyên_nghiệp , chất_lượng tốt , giá mua tiki mã giảm_giá rẻ mua siêu_thị cửa_hàng chất_lượng",Ship,positive
"giao hàng , đóng_gói . mua đầu ổn",Ship,positive
"thấm hút tốt . loại tã mỏng , bé đi ngủ trưa .",Quality,positive
"sản_phẩm , như hình , hạn , đóng_gói cẩn hàng . ủng_hộ shop . vời",Safety,positive
"mua shop , sữa check mã vỏ chày xước bọc kỹ_càng . giao hàng bọc cẩn_thận",Genuineness,positive
